nome,numero,genero
Rodrigo Dinis,11,M
David João,11,M
Lucas Daniel,11,M
Afonso Rafael,11,M
Ricardo Alexandre,11,M
Lourenço Maria,11,M
Carlos Alexandre,11,M
Ricardo José,11,M
Martim Daniel,10,M
Kévim Miguel,10,M
João Vicente,10,M
José Henrique,10,M
Guilherme Afonso,10,M
Lourenço Manuel,10,M
Francisco Jorge,10,M
Pedro Emanuel,10,M
Lucas José,10,M
João André,10,M
Lucas André,10,M
Gustavo Luís,10,M
Miguel António,10,M
Leonardo Alexandre,10,M
Rodrigo Afonso,10,M
Leandro Manuel,10,M
Miguel Pedro,10,M
João Lucas,10,M
Afonso João,10,M
Diogo Francisco,10,M
Alexandre Filipe,10,M
José Dinis,10,M
Diego Manuel,10,M
Tomás André,10,M
Duarte António,10,M
Rafael António,10,M
Dinis Rafael,10,M
Leonardo Rafael,9,M
Manuel António,9,M
Rodrigo Rafael,9,M
Vasco José,9,M
Salvador Manuel,9,M
Fernando Miguel,9,M
Simão Manuel,9,M
Ricardo Manuel,9,M
Gustavo Daniel,9,M
Enzo Alexandre,9,M
Bruno Daniel,9,M
Henrique Alexandre,9,M
Martim Maria,9,M
António João,9,M
Salvador Alexandre,9,M
José Guilherme,9,M
Hugo Alexandre,9,M
Santiago Luís,9,M
Rúben André,9,M
Gustavo Dinis,9,M
Isaac Alexandre,9,M
Martim Gabriel,9,M
Joaquim Maria,9,M
Rodrigo Santiago,9,M
Fábio Júnior,9,M
Fábio Alexandre,9,M
Rui Filipe,9,M
Cristiano Miguel,9,M
João Mateus,9,M
Bruno Filipe,9,M
Diogo António,9,M
Artur Miguel,8,M
Tomás Gabriel,8,M
Rafael André,8,M
Mateus José,8,M
José Eduardo,8,M
Pedro António,8,M
Ricardo Jorge,8,M
Luís Manuel,8,M
Rafael Duarte,8,M
Luís Maria,8,M
Lourenço Dinis,8,M
Martim António,8,M
Tiago Afonso,8,M
Lourenço Alexandre,8,M
Luís Guilherme,8,M
Simão Daniel,8,M
Diego Gabriel,8,M
Guilherme António,8,M
Rodrigo António,8,M
Gustavo Rafael,8,M
Samuel Filipe,8,M
Tiago Henrique,8,M
Tomás Francisco,8,M
Lucas Santiago,8,M
Enzo Filipe,8,M
Gonçalo Duarte,8,M
Nuno Rafael,8,M
Francisco Martim,8,M
Tiago Martim,8,M
Gabriel António,8,M
Tiago Gabriel,8,M
Sandro Miguel,8,M
Tiago João,8,M
Manuel José,8,M
Vasco Manuel,8,M
Rafael João,8,M
David Rafael,8,M
Carlos Alberto,8,M
Paulo Alexandre,8,M
Salvador António,8,M
David Gabriel,8,M
Carlos Miguel,7,M
Santiago Gabriel,7,M
Dinis António,7,M
Tomás Daniel,7,M
Miguel Tomás,7,M
Jorge Manuel,7,M
José Nuno,7,M
David Jorge,7,M
João Gil,7,M
Lucas Emanuel,7,M
Ricardo André,7,M
Rodrigo Maria,7,M
Diogo Afonso,7,M
Pedro Nuno,7,M
Carlos Manuel,7,M
Sérgio Daniel,7,M
Pedro Martim,7,M
Filipe Duarte,7,M
Matias Miguel,7,M
Ivo Miguel,7,M
José Fernando,7,M
Eduardo Rafael,7,M
Miguel Luís,7,M
João Lourenço,7,M
Jorge Gabriel,7,M
Francisco Tomás,7,M
Dinis José,7,M
Rúben Micael,7,M
Diego José,7,M
Diego Henrique,7,M
Tiago Francisco,7,M
Rodrigo Martim,7,M
Francisco Rafael,7,M
Isaac Miguel,7,M
Rodrigo Duarte,7,M
José Rodrigo,7,M
Duarte André,7,M
Renato Filipe,7,M
Simão André,7,M
Gonçalo Henrique,7,M
Alexandre José,7,M
André Martim,7,M
Salvador Henrique,7,M
Gustavo André,7,M
Martim Salvador,7,M
Gabriel André,7,M
Simão José,7,M
Afonso Luís,7,M
José Lourenço,7,M
José Gabriel,7,M
André Luís,7,M
Leandro José,7,M
Manuel Luís,7,M
Diogo João,7,M
Carlos Daniel,7,M
Daniel André,7,M
Gustavo Henrique,7,M
Jaime Miguel,7,M
Francisco Eduardo,7,M
João Matias,7,M
Miguel Henrique,7,M
Rodrigo Gabriel,7,M
João Daniel,7,M
Gabriel Henrique,7,M
Daniel António,7,M
Vasco António,6,M
Tomás Henrique,6,M
Guilherme Duarte,6,M
Dinis Salvador,6,M
Gonçalo Luís,6,M
Miguel Francisco,6,M
Guilherme Rafael,6,M
José João,6,M
José Duarte,6,M
Gabriel Santiago,6,M
Luís Francisco,6,M
Gabriel João,6,M
Mateus Miguel,6,M
Nuno Filipe,6,M
Rodrigo Enzo,6,M
Alexandre Manuel,6,M
Martim Henrique,6,M
Bruno Rafael,6,M
Gabriel Dinis,6,M
Rafael Luís,6,M
Leandro Alexandre,6,M
Guilherme Dinis,6,M
Martim Luís,6,M
António Duarte,6,M
Duarte Vicente,6,M
Joaquim Manuel,6,M
David António,6,M
Carlos Eduardo,6,M
Leonardo Gabriel,6,M
Duarte João,6,M
Santiago Duarte,6,M
Gonçalo António,6,M
Pedro Luís,6,M
Gonçalo Nuno,6,M
Gonçalo Jorge,6,M
Ângelo Miguel,6,M
Gonçalo Rafael,6,M
Guilherme Maria,6,M
Pedro Duarte,6,M
Eduardo Luís,6,M
Jorge Filipe,6,M
Filipe Manuel,6,M
Cristiano Filipe,6,M
Hugo Filipe,6,M
Lucas Duarte,6,M
Júlio Miguel,6,M
Luís António,6,M
Henrique Maria,6,M
Rodrigo Salvador,6,M
Tiago David,6,M
Manuel Pedro,6,M
Lisandro Filipe,6,M
Alexandre Gabriel,6,M
Luís Gabriel,6,M
Samuel Alexandre,6,M
Vasco Alexandre,6,M
Hugo Daniel,6,M
José Salvador,6,M
Rúben Martim,6,M
Santiago Daniel,6,M
Nuno Maria,6,M
Bruno Manuel,6,M
Ângelo Gabriel,6,M
Tiago Jorge,6,M
Rui Manuel,5,M
Gabriel Maria,5,M
José Ricardo,5,M
Eduardo Manuel,5,M
Davi Alexandre,5,M
Leonardo Dinis,5,M
Pedro Salvador,5,M
Luís Daniel,5,M
Henrique Luís,5,M
Gabriel Francisco,5,M
Carlos Gabriel,5,M
Rafael Tomás,5,M
Matias José,5,M
André Alexandre,5,M
Duarte Francisco,5,M
Luís Fernando,5,M
Gabriel Jorge,5,M
Duarte Gabriel,5,M
Luís Henrique,5,M
Daniel Henrique,5,M
Santiago João,5,M
António Tomás,5,M
Pedro Daniel,5,M
Rúben Rafael,5,M
Diogo Nuno,5,M
Vítor Manuel,5,M
José Santiago,5,M
Dinis Gabriel,5,M
Tiago Emanuel,5,M
Diego Salvador,5,M
Leonardo Manuel,5,M
Diego Francisco,5,M
David Henrique,5,M
Bruno Francisco,5,M
Afonso André,5,M
Eduardo Maria,5,M
Simão António,5,M
Dinis Duarte,5,M
Matias Rafael,5,M
Diogo Emanuel,5,M
Diego Tomás,5,M
Paulo Miguel,5,M
Martim Francisco,5,M
Diogo Gabriel,5,M
Sebastião José,5,M
Duarte Afonso,5,M
Luís Bernardo,5,M
David André,5,M
Simão Salvador,5,M
Edgar Filipe,5,M
Gonçalo Martim,5,M
Rodrigo Micael,5,M
Tiago Lourenço,5,M
António Francisco,5,M
Fernando José,5,M
Afonso Jorge,5,M
Francisco André,5,M
Afonso Tomás,5,M
Duarte Daniel,5,M
Gustavo Martim,5,M
Santiago André,5,M
Guilherme Martim,5,M
Rodrigo Emanuel,5,M
Guilherme João,5,M
Santiago Afonso,5,M
Martim Emanuel,5,M
Nuno Alexandre,5,M
Luís Alexandre,5,M
Lucas Francisco,5,M
Vítor Hugo,5,M
Pedro Lourenço,5,M
Santiago António,5,M
Gabriel Afonso,5,M
Tomás David,5,M
Martim Vicente,5,M
Simão Rafael,5,M
Marco André,5,M
Vicente Alexandre,5,M
Renato Miguel,5,M
Samuel Dinis,5,M
Gonçalo André,5,M
Rafael Francisco,5,M
Dinis Daniel,5,M
Diego André,5,M
Ricardo Júnior,5,M
Bernardo Alexandre,5,M
Hugo Manuel,5,M
Tomás Lourenço,4,M
Fernando Jorge,4,M
Márcio Filipe,4,M
Tomás António,4,M
António Filipe,4,M
Rafael Martim,4,M
Mateus David,4,M
Martim Pedro,4,M
Salvador Martim,4,M
André João,4,M
Rafael Jesus,4,M
Flávio Alexandre,4,M
Gustavo Maria,4,M
Diogo Pedro,4,M
Leonardo Daniel,4,M
Gabriel Salvador,4,M
Gonçalo Rodrigo,4,M
Alexandre Tiago,4,M
Miguel Nuno,4,M
Tomás Santiago,4,M
Ricardo Gabriel,4,M
Gabriel Ângelo,4,M
Emanuel José,4,M
David Martim,4,M
Gabriel Luís,4,M
André Lourenço,4,M
David Simão,4,M
Salvador Duarte,4,M
Nuno Gabriel,4,M
Nuno André,4,M
Martim Eduardo,4,M
Guilherme Jorge,4,M
Martim João,4,M
Leandro Gabriel,4,M
Pedro Rodrigo,4,M
Diego Maria,4,M
Daniel Francisco,4,M
Guilherme Francisco,4,M
João Eduardo,4,M
Vicente Filipe,4,M
Bernardo João,4,M
Martim Fernando,4,M
Eduardo Gabriel,4,M
Bruno Gabriel,4,M
Paulo Rodrigo,4,M
David Duarte,4,M
Hugo José,4,M
António Joaquim,4,M
Carlos André,4,M
André Gonçalo,4,M
Diogo Vicente,4,M
André Gabriel,4,M
Rodrigo Lourenço,4,M
Nuno Afonso,4,M
Diego Santiago,4,M
Duarte Pedro,4,M
Mateus Rafael,4,M
Martim Guilherme,4,M
Guilherme Daniel,4,M
António Fernando,4,M
Tomás Salvador,4,M
Nuno Henrique,4,M
Dinis Martim,4,M
Filipe André,4,M
Pedro Eduardo,4,M
João Júnior,4,M
Dário Alexandre,4,M
Rodrigo Eduardo,4,M
André Francisco,4,M
Gonçalo Afonso,4,M
Duarte Henrique,4,M
Guilherme Henrique,4,M
Joel Filipe,4,M
Marco Alexandre,4,M
António Júnior,4,M
Rodrigo João,4,M
Carlos Francisco,4,M
Diego António,4,M
Rúben Gabriel,4,M
Leandro Daniel,4,M
Bernardo Manuel,4,M
Alex Sandro,4,M
Vítor Alexandre,4,M
Rafael Manuel,4,M
Mateus Maria,4,M
Tiago Maria,4,M
Wilson Filipe,4,M
Salvador David,4,M
André Daniel,4,M
Júlio César,4,M
André Duarte,4,M
Leandro André,4,M
Luís Santiago,4,M
Telmo Filipe,4,M
Pedro Vicente,4,M
Filipe Daniel,4,M
Bernardo Henrique,4,M
Mateus Gabriel,4,M
Henrique Martim,4,M
Salvador Rafael,4,M
Duarte Jorge,4,M
João Emanuel,4,M
Bruno Dinis,4,M
Duarte Xavier,4,M
Ivan Rafael,4,M
Diego Fernando,4,M
Martim Jorge,4,M
Henrique Filipe,4,M
Ian Filipe,4,M
Carlos Filipe,4,M
Enzo Rodrigo,4,M
Vítor Miguel,4,M
Duarte Salvador,4,M
Tiago Duarte,4,M
Paulo Júnior,4,M
Pedro Guilherme,4,M
João Vítor,4,M
Rúben José,4,M
Yuri Miguel,4,M
Manuel Tomás,4,M
Duarte Luís,4,M
João José,4,M
Rui Jorge,4,M
Pedro David,4,M
António Augusto,4,M
Bernardo Afonso,4,M
Santiago Jorge,4,M
Cláudio Alexandre,4,M
Pedro Xavier,4,M
João Artur,4,M
Tiago António,4,M
Lourenço Duarte,4,M
Rafael Henrique,4,M
Rúben Manuel,4,M
António Salvador,4,M
Rui Alexandre,4,M
Miguel Guilherme,4,M
Renato Alexandre,4,M
Micael Filipe,4,M
André Tiago,4,M
Fábio Filipe,4,M
Afonso Rodrigo,4,M
Rafael Miguel,4,M
Eduardo Dinis,3,M
Mateus Vicente,3,M
Afonso Emanuel,3,M
Valentim José,3,M
Pedro Tomás,3,M
João Samuel,3,M
Diogo Simão,3,M
Edgar Manuel,3,M
Afonso Henrique,3,M
Sandro Filipe,3,M
José Tomás,3,M
Tomás Emanuel,3,M
Vicente Gabriel,3,M
Santiago Simão,3,M
Davi Lucas,3,M
Marco Gabriel,3,M
Edgar Miguel,3,M
Isac Miguel,3,M
Enzo Manuel,3,M
Luis Miguel,3,M
Gustavo Guilherme,3,M
Kenzo Rafael,3,M
Nuno Francisco,3,M
Ângelo Rafael,3,M
César Gabriel,3,M
Davi Miguel,3,M
Xavier Manuel,3,M
Matias Alexandre,3,M
Miguel Eduardo,3,M
Simão Luís,3,M
Daniel Pedro,3,M
Enzo António,3,M
Martim Lourenço,3,M
Afonso Guilherme,3,M
Fábio Gabriel,3,M
David Daniel,3,M
Ângelo Filipe,3,M
Rafael Pedro,3,M
Santiago Martim,3,M
Matias Manuel,3,M
Micael Rodrigo,3,M
Dinis Xavier,3,M
Eduardo Alexandre,3,M
Santiago David,3,M
Samuel António,3,M
Mateus Francisco,3,M
Joaquim Miguel,3,M
Flávio Henrique,3,M
Pedro Gil,3,M
Duarte Gil,3,M
Victor Gabriel,3,M
Daniel Salvador,3,M
Brian Miguel,3,M
Vasco Rafael,3,M
Salvador Afonso,3,M
Vasco Duarte,3,M
Wilson Alexandre,3,M
Henrique Gabriel,3,M
Eduardo João,3,M
Bernardo Daniel,3,M
Rui Duarte,3,M
Manuel Tiago,3,M
Francisco Augusto,3,M
Dinis Santiago,3,M
Rodrigo David,3,M
Simão Afonso,3,M
Rodrigo Xavier,3,M
Yuri Rafael,3,M
Victor Hugo,3,M
William Alexandre,3,M
Daniel Jorge,3,M
Pedro Lucas,3,M
Lisandro Miguel,3,M
Rafael Augusto,3,M
Santiago Matias,3,M
Caetano Maria,3,M
Mauro Alexandre,3,M
Isac Rafael,3,M
Gustavo Duarte,3,M
Diego Daniel,3,M
Wilson Miguel,3,M
Marco Filipe,3,M
Simão Maria,3,M
Daniel Jesus,3,M
Vasco Gabriel,3,M
Bernardo Luís,3,M
Matias Daniel,3,M
Jorge Henrique,3,M
Santiago Diego,3,M
Guilherme de Jesus,3,M
Pedro Simão,3,M
Rúben Santiago,3,M
Lourenço Rafael,3,M
Santiago Fernando,3,M
Martim Diogo,3,M
Pedro Gustavo,3,M
Afonso Salvador,3,M
Pedro Júnior,3,M
Diogo Tomás,3,M
Ricardo Daniel,3,M
Manuel Fernando,3,M
Gabriel Xavier,3,M
Martim Santiago,3,M
Frederico Miguel,3,M
Fábio Daniel,3,M
Gabriel David,3,M
Diego Jorge,3,M
Vicente Martim,3,M
Carlos Maria,3,M
Márcio Alexandre,3,M
Luís Rafael,3,M
Jorge António,3,M
Isaac Manuel,3,M
Mário Filipe,3,M
Francisco Simão,3,M
Tiago Vicente,3,M
Isaac Mateus,3,M
Vasco André,3,M
Gonçalo Augusto,3,M
Quévin Alexandre,3,M
Samuel David,3,M
Lucas António,3,M
André Manuel,3,M
Luís Júnior,3,M
David Samuel,3,M
Diego Luís,3,M
Guilherme Vicente,3,M
Rui Daniel,3,M
Francisco Bernardo,3,M
Ezequiel Alexandre,3,M
Kevin Filipe,3,M
Tomás Rodrigo,3,M
Lucas David,3,M
Simão Francisco,3,M
Daniel Luís,3,M
Mário Dinis,3,M
Gonçalo Francisco,3,M
Ângelo Daniel,3,M
Pedro Gonçalo,3,M
Erik Alexandre,3,M
Miguel Fernando,3,M
David Emanuel,3,M
Ivan Miguel,3,M
Guilherme Fernando,3,M
Rui Júnior,3,M
David Eduardo,3,M
Rafael Simão,3,M
Flávio Samuel,3,M
João Xavier,3,M
Paulo Rafael,3,M
Lourenço André,3,M
Tiago Micael,3,M
Henrique Dinis,3,M
Rui Gabriel,3,M
Dinis Lourenço,3,M
Gabriel Duarte,3,M
Ângelo José,3,M
Rúben Dinis,3,M
Davi Gabriel,3,M
Vicente Dinis,3,M
João Victor,3,M
Evandro Miguel,3,M
Nuno Daniel,3,M
Tiago Nuno,3,M
Francisco Gil,3,M
Álvaro José,3,M
Vicente João,3,M
José Paulo,3,M
Gabriel Lucas,3,M
Luís Gustavo,3,M
Rafael Jorge,3,M
Martim Gonçalo,3,M
Isaac Duarte,3,M
Rodrigo Tomás,3,M
Pedro João,3,M
Ivo Alexandre,3,M
Dário Miguel,3,M
Manuel Vicente,3,M
Tiago Fernando,3,M
Carlos Henrique,3,M
Paulo Tomás,3,M
Miguel Augusto,3,M
Dinis Francisco,3,M
Miguel Júnior,3,M
Francisco Alberto,3,M
Manuel Afonso,3,M
Rafael Vicente,3,M
Marco Afonso,3,M
Ricardo Luís,3,M
William Rafael,3,M
Ruben Micael,3,M
Diogo Santiago,3,M
Diogo Gonçalo,3,M
Caio Miguel,3,M
David Leonardo,3,M
Gustavo João,3,M
Hélder Miguel,3,M
Afonso Matias,3,M
Brian Alexandre,3,M
Victor Miguel,3,M
Artur José,3,M
Lourenço João,3,M
Henrique Jorge,3,M
Caio Alexandre,3,M
David Rodrigo,3,M
Nuno Gonçalo,3,M
Fábio Dinis,3,M
Diego Mateus,3,M
João Valentim,3,M
Ivan Filipe,3,M
António Jorge,3,M
Luís Diogo,3,M
Miguel Santiago,3,M
Leandro António,3,M
Bruno José,3,M
David Santiago,3,M
João Vasco,3,M
Isaac José,3,M
Salvador Luís,3,M
Francisco Pedro,3,M
Matias Francisco,3,M
Ruben Miguel,3,M
Vicente António,3,M
Alexandre Rafael,3,M
António Alexandre,3,M
Álvaro Júnior,3,M
Miguel Bernardo,3,M
Lucas Mateus,3,M
Isaac Rafael,3,M
Davide Alexandre,3,M
Rodrigo Vicente,3,M
Rafael Maria,3,M
Rúben Daniel,3,M
Artur Manuel,3,M
Afonso Eduardo,3,M
José Tiago,3,M
Carlos Júnior,3,M
Manuel Henrique,3,M
Paulo Santiago,3,M
Simão Martim,3,M
Rafael Afonso,3,M
Miguel Lucas,3,M
José Rafael,3,M
André Fernando,3,M
Tomé Filipe,3,M
Leandro Micael,3,M
Carlos Martim,3,M
Santiago Salvador,3,M
Rodrigo Henrique,3,M
Nuno José,3,M
Lourenço Henrique,3,M
Enzo Santiago,3,M
Tomás Xavier,3,M
Miguel Dinis,3,M
Leonardo Martim,3,M
Rafael David,3,M
Leandro Afonso,3,M
Francisco Afonso,3,M
Luís José,3,M
Lucas Vicente,3,M
Manuel Salvador,3,M
Bruno Guilherme,3,M
Enzo Lucas,3,M
Francisco Fernando,3,M
Erik Miguel,3,M
Enzo Daniel,3,M
Gabriel Miguel,3,M
Martim Simão,3,M
André Rafael,3,M
Miguel Jorge,3,M
Manuel Duarte,3,M
Salvador João,3,M
Santiago de Jesus,3,M
Dylan Alexandre,3,M
Vasco Daniel,3,M
Carlos Salvador,2,M
Rodrigo Gustavo,2,M
Alexandre Daniel,2,M
Lucas Cristiano,2,M
Gonçalo Diogo,2,M
Tomás Pedro,2,M
Afonso Micael,2,M
Tiago Luís,2,M
António Adonai,2,M
Cláudio Gabriel,2,M
Márcio Gabriel,2,M
Mário Jorge,2,M
Henrique Xavier,2,M
Xavier Alexandre,2,M
Gabriel Gustavo,2,M
Rúben Rodrigo,2,M
Fernando Dinis,2,M
Yuri Manuel,2,M
Tomás Dinis,2,M
José Augusto,2,M
Gonçalo Xavier,2,M
Marcelo António,2,M
Leandro David,2,M
Jorge Guilherme,2,M
Gonçalo Joaquim,2,M
Lucas Jorge,2,M
Leandro Salvador,2,M
Fábio Luís,2,M
Marco Rafael,2,M
Francisco de Jesus,2,M
Eduardo Salvador,2,M
Jorge Alexandre,2,M
Rúben Diogo,2,M
João Augusto,2,M
Dylan Gabriel,2,M
Miguel Vicente,2,M
António Lucas,2,M
Rui António,2,M
Vicente Afonso,2,M
André Tomás,2,M
André Bento,2,M
Rafael Sérgio,2,M
Gustavo Nuno,2,M
Gonçalo Salvador,2,M
Christian Miguel,2,M
Daniel Júnior,2,M
Américo Júnior,2,M
Diego Júnior,2,M
Igor Manuel,2,M
Gonçalo Emanuel,2,M
Carlos António,2,M
Ivo Rafael,2,M
Nuno Júnior,2,M
Hugo Rafael,2,M
Gabriel de Jesus,2,M
Diego de Jesus,2,M
Paulo Afonso,2,M
Benjamim Miguel,2,M
Duarte Dinis,2,M
Leandro Rodrigo,2,M
Artur Alexandre,2,M
Mário Luís,2,M
Martim Davi,2,M
Daniel João,2,M
Guilherme Tomás,2,M
Eduardo Francisco,2,M
Artur Luís,2,M
Lourenço Jorge,2,M
Simão Valentim,2,M
Hélder Dinis,2,M
Daniel Simão,2,M
Samuel José,2,M
Henrique Tomás,2,M
David Alexandru,2,M
Bruno António,2,M
Armando Filipe,2,M
Gonçalo Tomás,2,M
Tomás Domingos,2,M
Ian Lucas,2,M
Eduardo Lourenço,2,M
Alexandre Emanuel,2,M
Luca Gabriel,2,M
Lisandro Rafael,2,M
Bernardo António,2,M
Rodrigo Simão,2,M
Artur Gabriel,2,M
Diogo Salvador,2,M
Miguel Angelo,2,M
André Emanuel,2,M
Hugo Dinis,2,M
Alexandre Jorge,2,M
Tiago Júnior,2,M
Gustavo David,2,M
Diogo Samuel,2,M
Tomás Júnior,2,M
José Rui,2,M
André Júnior,2,M
Fabiano Miguel,2,M
João Agostinho,2,M
João Diego,2,M
Dinis Augusto,2,M
Stefan David,2,M
Filipe Rafael,2,M
Isac Alexandre,2,M
David Vicente,2,M
Mário Vítor,2,M
Renato Gabriel,2,M
Gabriel Osvaldo,2,M
Alexandre David,2,M
Danilo Miguel,2,M
Vasco Eduardo,2,M
António César,2,M
Daniel Lourenço,2,M
Matias Pedro,2,M
Samuel Maria,2,M
Brian José,2,M
Cristiano José,2,M
Luís Jorge,2,M
Sebastião Dinis,2,M
Lucas Martin,2,M
Igor Daniel,2,M
Kévim Duarte,2,M
Diogo Nelson,2,M
Afonso Joaquim,2,M
Martim Ricardo,2,M
Paulo Duarte,2,M
William Miguel,2,M
João Mário,2,M
Henrique Daniel,2,M
Sérgio Filipe,2,M
Diego Simão,2,M
Hugo João,2,M
Lucas Henrique,2,M
Cristiano Alexandre,2,M
Moisés Manuel,2,M
Kévim Rodrigo,2,M
Diogo Fernando,2,M
Bryan Rafael,2,M
Gonçalo Micael,2,M
Dinis Vicente,2,M
Lucas Xavier,2,M
António Mateus,2,M
Bruno André,2,M
Artur Xavier,2,M
Gil Miguel,2,M
Davi Manuel,2,M
Eduardo Afonso,2,M
Lucas Brian,2,M
Wilson Rafael,2,M
Salvador Tomás,2,M
Joshua Gabriel,2,M
Marco David,2,M
Vasco Francisco,2,M
Élson Filipe,2,M
Salvador Francisco,2,M
Fernando Daniel,2,M
Vicente Daniel,2,M
Kévim Afonso,2,M
Leonardo David,2,M
Lourenço António,2,M
Marco José,2,M
Mauro Rafael,2,M
Filipe João,2,M
João de Deus,2,M
Salvador da Luz,2,M
Hugo Henrique,2,M
Luca Daniel,2,M
Dinis Domingos,2,M
Simão Jorge,2,M
David Luiz,2,M
Diego Marley,2,M
Davi Samuel,2,M
Gabriel Augusto,2,M
Mílton Alexandre,2,M
Dinis Ricardo,2,M
Filipe José,2,M
Daniel Augusto,2,M
Ismael Alexandre,2,M
Santiago Alexandru,2,M
Afonso Santiago,2,M
Wilson Júnior,2,M
Francisco Mateus,2,M
Ismael Filipe,2,M
Sandro Alexandre,2,M
Noah Jorge,2,M
Andrei Alexandru,2,M
Alexandre Francisco,2,M
Samuel Tiago,2,M
Carlos Rodrigo,2,M
Fábio Rafael,2,M
Pedro Jorge,2,M
José Vasco,2,M
Daniel Vicente,2,M
Rodrigo Paulo,2,M
Luís Rodrigo,2,M
Santiago Alberto,2,M
Wilmer Ismael,2,M
Leonardo Diego,2,M
Henrique Afonso,2,M
Lucas Dinis,2,M
Daniel Ângelo,2,M
Guilherme Tiago,2,M
Alexandre Dinis,2,M
César Filipe,2,M
Francisco Nuno,2,M
José David,2,M
Tomás Vicente,2,M
David Júnior,2,M
Renato António,2,M
Bernardo Martim,2,M
Kévim Dinis,2,M
Enzo Tiago,2,M
Dinis André,2,M
Rúben Júnior,2,M
Ricardo António,2,M
Santiago Micael,2,M
Guilherme Santiago,2,M
Mário Manuel,2,M
Tomás Lucas,2,M
Samuel André,2,M
José Mateus,2,M
Pedro Mateus,2,M
Adriano Miguel,2,M
Jorge Duarte,2,M
Martim Rodrigo,2,M
Filipe Vicente,2,M
Francisco Santiago,2,M
Ricardo Francisco,2,M
Leandro Martim,2,M
Francisco Bento,2,M
Manuel Dinis,2,M
Lourenço Francisco,2,M
Fábio Rodrigo,2,M
Vicente Noah,2,M
Gustavo Francisco,2,M
Guilherme Matias,2,M
Dilan Alexandre,2,M
Davi Luís,2,M
Alexandru Gabriel,2,M
Bryan Alexandre,2,M
César Júnior,2,M
Ivo Filipe,2,M
Guilherme Pedro,2,M
António de Santa Maria,2,M
Eric Daniel,2,M
Matias Maria,2,M
Afonso Leandro,2,M
Marcos António,2,M
Leonardo Vicente,2,M
Sérgio Alexandre,2,M
Henrique Duarte,2,M
Daniel Matias,2,M
Francisco César,2,M
Francisco Salvador,2,M
António Rui,2,M
Afonso Gonçalo,2,M
António Vasco,2,M
Afonso António,2,M
Enzo Martim,2,M
Artur Rafael,2,M
Diego Ricardo,2,M
Daniel Santiago,2,M
Daniel Fernando,2,M
David Mateus,2,M
Bruno Martim,2,M
Alfredo Miguel,2,M
Rafael Eduardo,2,M
Rodrigo Cristiano,2,M
Bruno Lucas,2,M
David Luis,2,M
Brian Lourenço,2,M
Ivo Daniel,2,M
Leonardo Xavier,2,M
Isaac Daniel,2,M
Matias Vicente,2,M
Salvador Mateus,2,M
Nuno Valentim,2,M
André Santiago,2,M
Dário Filipe,2,M
Jorge Rafael,2,M
Enzo Tomás,2,M
Rúben Leonardo,2,M
Ivan Micael,2,M
Rodrigo Gonçalo,2,M
Mateus Henrique,2,M
Gerson Filipe,2,M
António Lourenço,2,M
Leo Miguel,2,M
Joel Martim,2,M
Valentim Francisco,2,M
João Matheus,2,M
Paulo Dinis,2,M
Erik Daniel,2,M
Afonso Francisco,2,M
António Xavier,2,M
Carlos Dinis,2,M
Vítor Daniel,2,M
Diogo Augusto,2,M
Joaquim Salvador,2,M
Martim David,2,M
António Vicente,2,M
Rui Carlos,2,M
Tiago Rodrigo,2,M
Fábio Enzo,2,M
David Francisco,2,M
Ianis Andrei,2,M
Domingos José,2,M
Kevin Miguel,2,M
Guilherme Salvador,2,M
Ricardo de Jesus,2,M
Enzo José,2,M
João Moisés,2,M
Diogo Daniel,2,M
Yuri Martim,2,M
Joaquim António,2,M
Luca Filipe,2,M
Bernardo Duarte,2,M
Matias António,2,M
André José,2,M
Nélson Tiago,2,M
Alexandre Vicente,2,M
Lourenço Salvador,2,M
Vicente Jorge,2,M
Kévim Luís,2,M
Gustavo Noah,2,M
Dinis Artur,2,M
Nuno Lourenço,2,M
Manuel Gil,2,M
Daniel Ricardo,2,M
Adolfo João,2,M
Diego Armando,2,M
Mateus Eduardo,2,M
André Dinis,2,M
Alexandre Xavier,2,M
Pedro Joaquim,2,M
Paulo Ricardo,2,M
Vicente Gil,2,M
Carlos João,2,M
Duarte Mateus,2,M
Francisco Ricardo,2,M
João Frederico,2,M
Mário Rafael,2,M
Bernardo Jorge,2,M
Deivid Rafael,2,M
Francisco de Assis,2,M
Guilherme Lourenço,2,M
Salvador Gonçalo,2,M
Leandro Bernardino,2,M
Leonardo Tomás,2,M
Mateus Manuel,2,M
André Salvador,2,M
Duarte Lourenço,2,M
Mateus Daniel,2,M
César Tomás,2,M
Manuel Eduardo,2,M
Afonso Vicente,2,M
Luís Simão,2,M
Afonso Leonardo,2,M
João Gustavo,2,M
Yuri Alexandre,2,M
Martim Tomás,2,M
André Rodrigo,2,M
João Rui,2,M
Davi Rafael,2,M
Artur Maria,2,M
Roberto Carlos,2,M
Ódin João,2,M
Gustavo Afonso,2,M
David Emmanuel,2,M
Jorge Rodrigo,2,M
Eduardo Jorge,2,M
Gabriel Martim,2,M
Paulo Sérgio,2,M
Diego Rodrigo,2,M
Vasco Afonso,2,M
Matias Xavier,2,M
Jaime Filipe,2,M
Nuno Duarte,2,M
Orlando Miguel,2,M
António André,2,M
Simão Henrique,2,M
Leonardo Simão,2,M
Frederico Maria,2,M
Raúl José,2,M
